Date,Open,High,Low,Close,Adj Close,Volume
2018-08-10,113.400002,113.750000,106.300003,107.099998,104.887352,571476
2018-08-13,107.099998,107.099998,104.400002,105.150002,102.977646,145699
2018-08-14,104.900002,105.300003,102.650002,103.500000,101.361725,156040
2018-08-16,103.550003,103.550003,101.750000,102.750000,100.627228,83434
2018-08-17,104.900002,104.900002,100.000000,101.000000,98.913376,262832
2018-08-20,101.000000,102.400002,99.650002,100.099998,98.031967,208754
2018-08-21,100.650002,103.599998,100.250000,102.900002,100.774132,218091
2018-08-23,103.000000,103.000000,99.800003,100.150002,98.607994,179585
2018-08-24,100.050003,100.699997,99.099998,100.050003,98.509537,127571
2018-08-27,100.550003,101.550003,99.900002,101.099998,99.543373,105494
2018-08-28,101.949997,101.949997,99.849998,100.050003,98.509537,81972
2018-08-29,100.750000,101.699997,100.099998,100.849998,99.297218,69059
2018-08-30,100.949997,101.099998,100.050003,100.500000,98.952614,66850
2018-08-31,100.599998,101.099998,99.599998,100.099998,98.558762,86528
2018-09-03,100.250000,101.099998,98.099998,98.800003,97.278786,113290
2018-09-04,98.650002,99.500000,95.500000,96.349998,94.866501,431992
2018-09-05,96.550003,99.800003,95.949997,98.849998,97.328011,273124
2018-09-06,100.000000,100.449997,95.949997,96.699997,95.211113,242147
2018-09-07,96.150002,96.599998,95.349998,96.000000,94.521896,150374
2018-09-10,96.000000,96.300003,90.650002,91.000000,89.598877,666491
2018-09-11,91.300003,91.800003,87.500000,87.900002,86.546608,395558
2018-09-12,88.000000,88.000000,83.650002,86.699997,85.365082,620354
2018-09-14,89.000000,89.000000,86.949997,88.300003,86.940453,427786
2018-09-17,87.949997,87.949997,83.250000,84.949997,83.642029,604888
2018-09-18,87.900002,87.900002,83.400002,83.750000,82.460510,277509
2018-09-19,84.099998,85.650002,83.500000,83.900002,82.608200,262938
2018-09-21,84.500000,85.500000,78.699997,81.300003,80.048233,749511
2018-09-24,82.300003,83.500000,76.800003,77.599998,76.405190,532083
2018-09-25,77.050003,79.449997,75.599998,78.400002,77.192886,366817
2018-09-26,79.000000,79.750000,78.250000,79.500000,78.275940,178748
2018-09-27,79.849998,79.949997,75.000000,75.550003,74.386765,257222
2018-09-28,75.949997,76.050003,71.000000,72.400002,71.285271,459287
2018-10-01,73.000000,75.449997,68.949997,74.449997,73.303696,807487
2018-10-03,75.000000,77.050003,72.650002,75.150002,73.992920,356870
2018-10-04,74.000000,75.199997,72.000000,73.150002,72.023720,324490
2018-10-05,73.250000,74.900002,71.449997,72.500000,71.383720,221776
2018-10-08,72.800003,72.800003,66.400002,68.500000,67.445313,554257
2018-10-09,67.500000,70.849998,66.500000,69.449997,68.380684,261038
2018-10-10,73.900002,77.199997,70.150002,74.099998,72.959084,290595
2018-10-11,72.650002,76.250000,69.900002,73.949997,72.811394,268109
2018-10-12,75.800003,77.000000,72.500000,73.050003,71.925255,276738
2018-10-15,74.650002,75.000000,72.000000,73.449997,72.319092,217655
2018-10-16,74.000000,75.550003,73.550003,74.599998,73.451385,205904
2018-10-17,75.000000,76.250000,70.500000,71.099998,70.005272,168961
2018-10-19,72.449997,72.699997,68.900002,69.800003,68.725296,215679
2018-10-22,70.500000,72.500000,69.050003,71.250000,70.152969,219202
2018-10-23,71.000000,72.650002,70.150002,71.300003,70.202202,157824
2018-10-24,72.800003,73.900002,72.099998,73.300003,72.171410,190332
2018-10-25,72.000000,73.750000,71.449997,72.900002,71.777557,141520
2018-10-26,73.400002,73.849998,71.199997,72.900002,71.777557,186554
2018-10-29,72.900002,77.000000,72.150002,75.250000,74.091377,160008
2018-10-30,75.000000,76.449997,74.650002,75.849998,74.682144,116766
2018-10-31,75.849998,80.000000,75.599998,79.699997,78.472862,263625
2018-11-01,80.800003,86.250000,76.099998,78.349998,77.143654,1044945
2018-11-02,79.900002,83.900002,79.199997,83.000000,81.722054,479805
2018-11-05,83.000000,85.300003,82.000000,84.500000,83.198952,160914
2018-11-06,85.650002,85.650002,79.800003,82.599998,81.328217,493088
2018-11-07,83.699997,87.449997,83.650002,86.800003,85.463547,213801
2018-11-09,87.000000,88.099998,83.599998,84.949997,83.642029,310155
2018-11-12,85.949997,86.300003,83.400002,84.750000,83.445114,197735
2018-11-13,84.550003,85.449997,83.050003,85.050003,83.740494,164628
2018-11-14,85.050003,86.449997,84.750000,85.050003,83.740494,102567
2018-11-15,85.849998,87.250000,84.500000,86.900002,85.562004,143564
2018-11-16,86.750000,86.900002,85.050003,85.900002,84.577408,116088
2018-11-19,87.449997,87.449997,84.750000,85.349998,84.577408,60374
2018-11-20,84.400002,85.500000,84.349998,84.650002,83.883743,56462
2018-11-21,84.599998,85.150002,83.150002,84.849998,84.081924,92033
2018-11-22,85.449997,87.800003,84.400002,85.250000,84.478310,236148
2018-11-26,86.000000,86.000000,84.349998,84.750000,83.982841,123586
2018-11-27,85.900002,86.449997,84.500000,85.699997,84.924232,97447
2018-11-28,85.699997,85.949997,82.300003,82.949997,82.199127,119289
2018-11-29,83.550003,85.050003,83.300003,84.699997,83.933289,216927
2018-11-30,85.650002,86.300003,84.449997,85.750000,84.973785,104527
2018-12-03,85.449997,86.000000,84.250000,84.849998,84.081924,186268
2018-12-04,84.500000,85.500000,84.349998,84.849998,84.081924,90584
2018-12-05,85.349998,85.349998,82.050003,82.750000,82.000938,122629
2018-12-06,81.500000,82.750000,77.500000,79.500000,78.780357,320119
2018-12-07,80.449997,85.000000,80.449997,83.349998,82.595505,525809
2018-12-10,82.000000,83.900002,80.849998,82.550003,81.802750,142833
2018-12-11,80.900002,85.300003,80.900002,85.000000,84.230568,147405
2018-12-12,85.550003,91.199997,84.500000,89.150002,88.343002,370992
2018-12-13,90.349998,91.000000,87.400002,89.050003,88.243919,183329
2018-12-14,89.050003,89.199997,87.099998,88.349998,87.550247,112975
2018-12-17,88.349998,88.699997,86.699997,87.300003,86.509750,91837
2018-12-18,87.099998,89.300003,86.400002,88.699997,87.897072,70558
2018-12-19,90.000000,93.000000,89.449997,91.300003,90.473549,459112
2018-12-20,92.000000,93.349998,90.150002,91.650002,90.820374,258514
2018-12-21,91.949997,92.300003,88.099998,88.449997,87.649345,183791
2018-12-24,89.400002,89.949997,87.400002,88.949997,88.144814,108003
2018-12-26,87.949997,91.250000,86.599998,90.800003,89.978073,252372
2018-12-27,91.550003,92.250000,89.400002,89.800003,88.987122,148709
2018-12-28,90.150002,92.800003,90.000000,92.300003,91.464493,184576
2018-12-31,93.000000,94.000000,92.550003,92.849998,92.009506,107579
2019-01-01,92.750000,93.000000,91.699997,92.400002,91.563583,59279
2019-01-02,92.500000,93.800003,91.699997,92.300003,91.464493,152692
2019-01-03,92.250000,94.199997,92.150002,92.699997,91.860870,156516
2019-01-04,94.599998,95.599998,93.000000,95.050003,94.189606,247574
2019-01-07,96.000000,96.400002,93.750000,94.099998,93.248192,171840
2019-01-08,94.599998,96.750000,94.349998,96.199997,95.329185,127735
2019-01-09,96.050003,97.300003,94.550003,95.500000,94.635521,127723
2019-01-10,94.900002,98.800003,94.849998,98.400002,97.509270,201324
2019-01-11,98.800003,99.250000,98.000000,98.800003,97.905655,146403
2019-01-14,99.699997,99.699997,95.150002,95.650002,94.784172,145205
2019-01-15,95.599998,99.000000,95.550003,98.750000,97.856110,165934
2019-01-16,99.150002,99.250000,97.000000,97.599998,96.716515,56738
2019-01-17,97.500000,100.599998,96.800003,99.150002,98.252487,290632
2019-01-18,99.900002,100.349998,96.750000,97.050003,96.171501,137970
2019-01-21,98.000000,99.650002,96.849998,98.800003,97.905655,86837
2019-01-22,98.500000,99.599998,98.150002,98.750000,97.856110,104267
2019-01-23,99.099998,99.500000,97.300003,97.699997,96.815605,86757
2019-01-24,98.449997,99.650002,97.550003,99.300003,98.401131,301714
2019-01-25,99.500000,99.900002,98.050003,98.750000,97.856110,145467
2019-01-28,98.500000,99.150002,93.750000,95.599998,94.734619,183165
2019-01-29,95.199997,95.449997,90.050003,91.150002,90.324905,283084
2019-01-30,91.199997,91.750000,90.000000,91.150002,90.324905,219206
2019-01-31,91.300003,93.000000,90.349998,92.199997,91.365387,103857
2019-02-01,91.949997,94.150002,91.849998,93.400002,92.554535,163056
2019-02-04,93.550003,94.550003,91.500000,92.099998,91.266304,122497
2019-02-05,92.500000,94.050003,90.900002,93.550003,92.703178,215016
2019-02-06,93.500000,98.000000,91.000000,96.599998,95.725563,733852
2019-02-07,100.000000,105.750000,97.400002,104.050003,103.108131,1677653
2019-02-08,104.750000,105.949997,102.699997,104.650002,103.702698,480599
2019-02-11,105.000000,105.000000,100.849998,101.550003,100.630760,340759
2019-02-12,102.449997,105.250000,102.449997,104.699997,103.752243,195320
2019-02-14,106.699997,108.949997,104.099998,108.000000,107.022377,357105
2019-02-15,107.000000,107.000000,103.300003,103.800003,103.386909,177365
2019-02-18,103.300003,107.599998,103.300003,105.400002,104.980537,208161
2019-02-19,105.349998,108.500000,105.349998,106.750000,106.325165,200799
2019-02-20,107.300003,109.900002,107.300003,109.050003,108.616013,253491
2019-02-21,109.900002,114.949997,108.050003,113.800003,113.347107,444999
2019-02-22,114.500000,114.900002,111.349998,112.900002,112.450691,259318
2019-02-25,112.800003,114.599998,111.349998,113.400002,112.948700,225275
2019-02-26,110.300003,115.000000,109.099998,112.900002,112.450691,361393
2019-02-27,113.449997,116.800003,111.000000,112.800003,112.351089,314409
2019-02-28,113.599998,114.849998,112.550003,113.050003,112.600090,189778
2019-03-01,113.750000,115.750000,112.000000,115.000000,114.542328,243858
2019-03-05,115.050003,123.550003,115.000000,120.199997,119.721634,587476
2019-03-06,120.199997,121.650002,119.250000,119.800003,119.323227,279668
2019-03-07,119.750000,120.000000,117.900002,118.650002,118.177803,292196
2019-03-08,118.650002,121.000000,117.000000,118.050003,117.580193,391974
2019-03-11,118.300003,119.800003,116.050003,118.300003,117.829201,311407
2019-03-12,118.500000,121.050003,118.250000,119.199997,118.725609,141162
2019-03-13,119.699997,119.949997,117.800003,118.900002,118.426811,320430
2019-03-14,120.000000,122.150002,117.099998,118.000000,117.530388,446005
2019-03-15,118.099998,120.349998,118.099998,119.300003,118.825218,204803
2019-03-18,120.750000,124.500000,120.000000,123.650002,123.157906,566200
2019-03-19,124.150002,125.199997,122.699997,123.250000,122.759499,267413
2019-03-20,124.000000,124.400002,121.050003,124.050003,123.556313,171233
2019-03-22,124.050003,125.150002,122.500000,122.849998,122.361084,152446
2019-03-25,122.050003,122.050003,117.900002,118.650002,118.177803,260197
2019-03-26,119.150002,120.150002,118.800003,119.550003,119.074226,108481
2019-03-27,120.449997,123.750000,120.349998,121.150002,120.667854,224293
2019-03-28,121.750000,126.599998,121.750000,125.900002,125.398949,343702
2019-04-01,126.400002,126.400002,123.550003,124.400002,123.904922,109265
2019-04-02,125.599998,125.599998,120.650002,122.050003,121.564278,259201
2019-04-03,122.849998,123.500000,118.300003,119.150002,118.675812,214454
2019-04-04,119.449997,120.699997,116.000000,118.449997,117.978600,198683
2019-04-05,119.699997,121.250000,118.800003,120.800003,120.319252,88346
2019-04-08,121.250000,122.449997,117.400002,118.300003,117.829201,128157
2019-04-09,118.750000,120.500000,116.900002,119.849998,119.373024,147244
2019-04-10,119.550003,123.050003,119.000000,120.199997,119.721634,192769
2019-04-11,120.000000,129.800003,119.550003,127.300003,126.793381,983769
2019-04-12,127.199997,127.900002,123.000000,126.550003,126.046364,268207
2019-04-15,126.150002,128.199997,125.300003,126.599998,126.096161,135302
2019-04-16,127.000000,127.550003,125.050003,126.050003,125.548355,115717
2019-04-18,126.000000,128.500000,123.599998,124.449997,123.954720,140175
2019-04-22,124.000000,124.000000,119.699997,120.550003,120.070244,182571
2019-04-23,122.000000,122.349998,117.550003,118.199997,117.729591,148548
2019-04-24,118.550003,120.650002,118.550003,119.250000,118.775414,117052
2019-04-25,120.000000,121.699997,117.500000,119.449997,118.974617,181782
2019-04-26,120.650002,121.449997,118.000000,119.400002,118.924820,194928
2019-04-30,118.949997,119.000000,115.000000,117.900002,117.430786,236809
2019-05-02,117.550003,119.800003,116.699997,117.300003,116.833176,142391
2019-05-03,118.000000,119.449997,117.000000,117.750000,117.281387,108697
2019-05-06,117.000000,118.750000,116.500000,117.300003,116.833176,156966
2019-05-07,119.000000,119.000000,115.599998,116.000000,115.538353,130045
2019-05-08,116.000000,117.099998,114.099998,114.949997,114.492523,92595
2019-05-09,114.650002,116.050003,112.500000,113.250000,112.799294,171415
2019-05-10,113.900002,117.750000,113.099998,116.599998,116.135963,175157
2019-05-13,115.900002,117.349998,112.349998,112.750000,112.301285,155968
2019-05-14,113.900002,122.000000,112.650002,120.800003,120.319252,767461
2019-05-15,121.000000,122.349998,118.699997,120.449997,119.970634,287582
2019-05-16,118.400002,123.000000,114.550003,121.300003,120.817261,647702
2019-05-17,122.050003,126.699997,121.199997,122.500000,122.012482,612328
2019-05-20,123.050003,126.599998,123.050003,125.349998,124.851135,317845
2019-05-21,125.349998,128.300003,124.500000,125.949997,125.448746,397958
2019-05-22,126.650002,128.449997,125.349998,127.250000,126.743576,232645
2019-05-23,128.000000,132.399994,127.199997,127.900002,127.390991,395265
2019-05-24,128.000000,138.800003,127.800003,138.199997,137.649994,542478
2019-05-27,137.949997,138.000000,134.600006,135.350006,135.350006,185317
2019-05-28,135.750000,137.600006,131.750000,132.750000,132.750000,237738
2019-05-29,136.899994,136.899994,130.600006,131.300003,131.300003,355444
2019-05-30,131.399994,137.100006,131.300003,136.000000,136.000000,278522
2019-05-31,136.250000,137.649994,133.649994,134.699997,134.699997,272395
