id,name,retailer,synonyms,status,Progress,date_created,date_updated,Matching Brand name,Confidence Score,Automated Status
4155494,MITCHELL&NESS,walmart-us,,pending,,2018-08-24 15:20:46,,,,
4155495,Dg Eyewear,walmart-us,,pending,,2018-08-24 15:20:46,,,,
4155496,Rob Riverdale,walmart-us,,pending,,2018-08-24 15:20:46,,,,
4155497,Woolino,walmart-us,,pending,,2018-08-24 15:20:46,,,,
4155498,Art Brands,walmart-us,,pending,,2018-08-24 15:20:46,,,,
4155499,Jonathan Paul Eyewear,walmart-us,,pending,,2018-08-24 15:20:46,,,,
4155500,Blinkee,walmart-us,,pending,,2018-08-24 15:20:46,,,,
4155501,Cashmere Int,walmart-us,,pending,,2018-08-24 15:20:46,,,,
4155502,ASKO,walmart-us,,pending,,2018-08-24 15:20:46,,,,
4155485,BALIGH,walmart-us,,pending,,2018-08-24 15:20:45,,,,
4155486,"Minnetonka Moccasin Company, Inc.",walmart-us,,pending,,2018-08-24 15:20:45,,,,
4155487,Frozen Folk,walmart-us,,pending,,2018-08-24 15:20:45,,,,
4155488,Disney Store,walmart-us,,pending,,2018-08-24 15:20:45,,,,
4155489,Krator,walmart-us,,pending,,2018-08-24 15:20:45,,,,
4155490,Vandor LLC,walmart-us,,pending,,2018-08-24 15:20:45,,,,
4155491,ezMarts,walmart-us,,pending,,2018-08-24 15:20:45,,,,
4155492,U.S. Polo Assn. Clothing Company,walmart-us,,pending,,2018-08-24 15:20:45,,,,
4155493,Thread Science,walmart-us,,pending,,2018-08-24 15:20:45,,,,
4155471,SUN 'n FUN,walmart-us,,pending,,2018-08-24 15:20:44,,,,
4155472,Mac & Jac,walmart-us,,pending,,2018-08-24 15:20:44,,,,
4155473,Fame Fabrics,walmart-us,,pending,,2018-08-24 15:20:44,,,,
4155474,Anna Shoes,walmart-us,,pending,,2018-08-24 15:20:44,,,,
4155475,Vander,walmart-us,,pending,,2018-08-24 15:20:44,,,,
4155476,Thug,walmart-us,,pending,,2018-08-24 15:20:44,,,,
4155477,Gootium,walmart-us,,pending,,2018-08-24 15:20:44,,,,
4155478,Sweet Look,walmart-us,,pending,,2018-08-24 15:20:44,,,,
4155479,JEWEL HOUSE,walmart-us,,pending,,2018-08-24 15:20:44,,,,
4155480,Emmzoe,walmart-us,,pending,,2018-08-24 15:20:44,,,,
4155481,ECEEN,walmart-us,,pending,,2018-08-24 15:20:44,,,,
4155482,Angara,walmart-us,,pending,,2018-08-24 15:20:44,,,,
4155483,SR Stretch,walmart-us,,pending,,2018-08-24 15:20:44,,,,
4155484,Il Migliore,walmart-us,,pending,,2018-08-24 15:20:44,,,,
4155462,Gioberti Jeans,walmart-us,,pending,,2018-08-24 15:20:43,,,,
4155463,Epoch Hats,walmart-us,,pending,,2018-08-24 15:20:43,,,,
4155464,32NORTH,walmart-us,,pending,,2018-08-24 15:20:43,,,,
4155465,PinMart,walmart-us,,pending,,2018-08-24 15:20:43,,,,
4155466,Angela and Williams,walmart-us,,pending,,2018-08-24 15:20:43,,,,
4155467,Fit for Me,walmart-us,,pending,,2018-08-24 15:20:43,,,,
4155468,VALENTINES -WAL-MART,walmart-us,,pending,,2018-08-24 15:20:43,,,,
4155469,Love Loungewear,walmart-us,,pending,,2018-08-24 15:20:43,,,,
4155470,Pure Style Girlfriends,walmart-us,,pending,,2018-08-24 15:20:43,,,,
4155454,Indigi,walmart-us,,pending,,2018-08-24 15:20:42,,,,
4155455,Rumina Pump&Nurse,walmart-us,,pending,,2018-08-24 15:20:42,,,,
4155456,Best Grillz,walmart-us,,pending,,2018-08-24 15:20:42,,,,
4155457,Bellissima,walmart-us,,pending,,2018-08-24 15:20:42,,,,
4155458,STARVNC,walmart-us,,pending,,2018-08-24 15:20:42,,,,
4155459,Le Nom,walmart-us,,pending,,2018-08-24 15:20:42,,,,
4155460,29 Porter Rd,walmart-us,,pending,,2018-08-24 15:20:42,,,,
4155461,Harvest Lane Honey,walmart-us,,pending,,2018-08-24 15:20:42,,,,
4155451,Ochila,walmart-us,,pending,,2018-08-24 15:20:35,,,,
4155452,Altama Footwear,walmart-us,,pending,,2018-08-24 15:20:35,,,,
4155453,2BhipBuckles,walmart-us,,pending,,2018-08-24 15:20:35,,,,
4155445,TROD Apparel,walmart-us,,pending,,2018-08-24 15:20:34,,,,
4155446,Condor Outdoor,walmart-us,,pending,,2018-08-24 15:20:34,,,,
4155447,Gen2,walmart-us,,pending,,2018-08-24 15:20:34,,,,
4155448,Weather Proof,walmart-us,,pending,,2018-08-24 15:20:34,,,,
4155449,Big Oshi,walmart-us,,pending,,2018-08-24 15:20:34,,,,
4155450,Diamondo,walmart-us,,pending,,2018-08-24 15:20:34,,,,
4155440,EE9014-01,walmart-us,,pending,,2018-08-24 15:20:33,,,,
4155441,Pobjoy Mint,walmart-us,,pending,,2018-08-24 15:20:33,,,,
4155442,Epoch Eyewear,walmart-us,,pending,,2018-08-24 15:20:33,,,,
4155443,Game Day Leggings,walmart-us,,pending,,2018-08-24 15:20:33,,,,
4155444,ROYAL SEVEN,walmart-us,,pending,,2018-08-24 15:20:33,,,,
4155434,Total Watch Repair,walmart-us,,pending,,2018-08-24 15:20:32,,,,
4155435,Zonettie,walmart-us,,pending,,2018-08-24 15:20:32,,,,
4155436,"WILEY X, INC.",walmart-us,,pending,,2018-08-24 15:20:32,,,,
4155437,BellaNicole,walmart-us,,pending,,2018-08-24 15:20:32,,,,
4155438,Anuschka Leather,walmart-us,,pending,,2018-08-24 15:20:32,,,,
4155439,Wrangler Jeans Co,walmart-us,,pending,,2018-08-24 15:20:32,,,,
4155425,Pets First,walmart-us,,pending,,2018-08-24 15:20:31,,,,
4155426,TriumphDress,walmart-us,,pending,,2018-08-24 15:20:31,,,,
4155427,Sport GT,walmart-us,,pending,,2018-08-24 15:20:31,,,,
4155428,Cardi,walmart-us,,pending,,2018-08-24 15:20:31,,,,
4155429,Brett Bros,walmart-us,,pending,,2018-08-24 15:20:31,,,,
4155430,Fin Fun,walmart-us,,pending,,2018-08-24 15:20:31,,,,
4155431,Elfeland,walmart-us,,pending,,2018-08-24 15:20:31,,,,
4155432,Ivory + Mason,walmart-us,,pending,,2018-08-24 15:20:31,,,,
4155433,Love It,walmart-us,,pending,,2018-08-24 15:20:31,,,,
4155420,SFP,walmart-us,,pending,,2018-08-24 15:20:30,,,,
4155421,Sweet Kids,walmart-us,,pending,,2018-08-24 15:20:30,,,,
4155422,Isaac Liev,walmart-us,,pending,,2018-08-24 15:20:30,,,,
4155423,Urban Infant,walmart-us,,pending,,2018-08-24 15:20:30,,,,
4155424,Tech Swiss,walmart-us,,pending,,2018-08-24 15:20:30,,,,
4155415,Face To Face,walmart-us,,pending,,2018-08-24 15:20:29,,,,
4155416,Peek...,walmart-us,,pending,,2018-08-24 15:20:29,,,,
4155417,Superb Selection,walmart-us,,pending,,2018-08-24 15:20:29,,,,
4155418,HOMAR,walmart-us,,pending,,2018-08-24 15:20:29,,,,
4155419,BLUESKYSEA,walmart-us,,pending,,2018-08-24 15:20:29,,,,
4155408,Casting LA,walmart-us,,pending,,2018-08-24 15:20:28,,,,
4155409,EinCar,walmart-us,,pending,,2018-08-24 15:20:28,,,,
4155410,#VIP Jeans,walmart-us,,pending,,2018-08-24 15:20:28,,,,
4155411,CCTX,walmart-us,,pending,,2018-08-24 15:20:28,,,,
4155412,Hotwon,walmart-us,,pending,,2018-08-24 15:20:28,,,,
4155413,Wizards of Waverly Place,walmart-us,,pending,,2018-08-24 15:20:28,,,,
4155414,Habit,walmart-us,,pending,,2018-08-24 15:20:28,,,,
4155399,Giuliana,walmart-us,,pending,,2018-08-24 15:20:27,,,,
4155400,Generci,walmart-us,,pending,,2018-08-24 15:20:27,,,,
4155401,Clarks 1825,walmart-us,,pending,,2018-08-24 15:20:27,,,,
4155402,Goodnight Moon,walmart-us,,pending,,2018-08-24 15:20:27,,,,
4155403,Amadas,walmart-us,,pending,,2018-08-24 15:20:27,,,,
4155404,Mozlly,walmart-us,,pending,,2018-08-24 15:20:27,,,,
4155405,Nightlift,walmart-us,,pending,,2018-08-24 15:20:27,,,,
4155406,The Printed Image,walmart-us,,pending,,2018-08-24 15:20:27,,,,
4155407,Cavalier Jewelers,walmart-us,,pending,,2018-08-24 15:20:27,,,,
4155392,Rousseau,walmart-us,,pending,,2018-08-24 15:20:26,,,,
4155393,Bebe Girls,walmart-us,,pending,,2018-08-24 15:20:26,,,,
4155394,Zpoint,walmart-us,,pending,,2018-08-24 15:20:26,,,,
4155395,3H,walmart-us,,pending,,2018-08-24 15:20:26,,,,
4155396,Edward Scissorhands,walmart-us,,pending,,2018-08-24 15:20:26,,,,
4155397,Tom's Ware,walmart-us,,pending,,2018-08-24 15:20:26,,,,
4155398,Butterfly Treasures,walmart-us,,pending,,2018-08-24 15:20:26,,,,
4155390,Dagacci Medical Uniform,walmart-us,,pending,,2018-08-24 15:20:26,,,,
4155391,AshopZ,walmart-us,,pending,,2018-08-24 15:20:26,,,,
4155381,OTB,walmart-us,,pending,,2018-08-24 15:20:25,,,,
4155382,Dream Star,walmart-us,,pending,,2018-08-24 15:20:25,,,,
4155383,Paragon Products,walmart-us,,pending,,2018-08-24 15:20:25,,,,
4155384,Memory Foam,walmart-us,,pending,,2018-08-24 15:20:25,,,,
4155385,TechSafe™,walmart-us,,pending,,2018-08-24 15:20:25,,,,
4155386,Otto Caps,walmart-us,,pending,,2018-08-24 15:20:25,,,,
4155387,KC Caps,walmart-us,,pending,,2018-08-24 15:20:25,,,,
4155388,Incharacter Costumes LLC,walmart-us,,pending,,2018-08-24 15:20:25,,,,
4155389,Unmentionables,walmart-us,,pending,,2018-08-24 15:20:25,,,,
4155373,Therm Socks,walmart-us,,pending,,2018-08-24 15:20:24,,,,
4155374,RaceFace,walmart-us,,pending,,2018-08-24 15:20:24,,,,
4155375,Little Earth Productions,walmart-us,,pending,,2018-08-24 15:20:24,,,,
4155376,T. Micheal,walmart-us,,pending,,2018-08-24 15:20:24,,,,
4155377,Peach Love,walmart-us,,pending,,2018-08-24 15:20:24,,,,
4155378,Ideal Cut Gems,walmart-us,,pending,,2018-08-24 15:20:24,,,,
4155379,A&E,walmart-us,,pending,,2018-08-24 15:20:24,,,,
4155380,Coin-Safe,walmart-us,,pending,,2018-08-24 15:20:24,,,,
4155369,Gianni Collani,walmart-us,,pending,,2018-08-24 15:20:23,,,,
4155370,Fancy Like Mommy,walmart-us,,pending,,2018-08-24 15:20:23,,,,
4155371,Doublebeez,walmart-us,,pending,,2018-08-24 15:20:23,,,,
4155372,Disny,walmart-us,,pending,,2018-08-24 15:20:23,,,,
4155361,Critter Caps,walmart-us,,pending,,2018-08-24 15:20:22,,,,
4155362,67-28 SMWT,walmart-us,,pending,,2018-08-24 15:20:22,,,,
4155363,Plow & Hearth,walmart-us,,pending,,2018-08-24 15:20:22,,,,
4155364,Nat and Jules,walmart-us,,pending,,2018-08-24 15:20:22,,,,
4155365,Jewels Fashion,walmart-us,,pending,,2018-08-24 15:20:22,,,,
4155366,Gryon,walmart-us,,pending,,2018-08-24 15:20:22,,,,
4155367,Pooch Outfitters,walmart-us,,pending,,2018-08-24 15:20:22,,,,
4155368,2001: A Space Odyssey,walmart-us,,pending,,2018-08-24 15:20:22,,,,
4155354,Cowboy Kickers,walmart-us,,pending,,2018-08-24 15:20:21,,,,
4155355,CandyMan,walmart-us,,pending,,2018-08-24 15:20:21,,,,
4155356,C.C.,walmart-us,,pending,,2018-08-24 15:20:21,,,,
4155357,Hipnys Sleepwear,walmart-us,,pending,,2018-08-24 15:20:21,,,,
4155358,Yaya Fairies,walmart-us,,pending,,2018-08-24 15:20:21,,,,
4155359,Diamond2Deal,walmart-us,,pending,,2018-08-24 15:20:21,,,,
4155360,Twobirch,walmart-us,,pending,,2018-08-24 15:20:21,,,,
4155344,Thyme and Honey,walmart-us,,pending,,2018-08-24 15:20:20,,,,
4155345,Cherish,walmart-us,,pending,,2018-08-24 15:20:20,,,,
4155346,GloWorks,walmart-us,,pending,,2018-08-24 15:20:20,,,,
4155347,Eahoor,walmart-us,,pending,,2018-08-24 15:20:20,,,,
4155348,Americal Clothing,walmart-us,,pending,,2018-08-24 15:20:20,,,,
4155349,CoolTac,walmart-us,,pending,,2018-08-24 15:20:20,,,,
4155350,Bodyshotz,walmart-us,,pending,,2018-08-24 15:20:20,,,,
4155351,Ruffin Flag Company,walmart-us,,pending,,2018-08-24 15:20:20,,,,
4155352,Glaze,walmart-us,,pending,,2018-08-24 15:20:20,,,,
4155353,Xotic Tech,walmart-us,,pending,,2018-08-24 15:20:20,,,,
4155336,Women with Control,walmart-us,,pending,,2018-08-24 15:20:19,,,,
4155337,Your Contour,walmart-us,,pending,,2018-08-24 15:20:19,,,,
4155338,OSA,walmart-us,,pending,,2018-08-24 15:20:19,,,,
4155339,WIN TEC,walmart-us,,pending,,2018-08-24 15:20:19,,,,
4155340,Rampage Girls,walmart-us,,pending,,2018-08-24 15:20:19,,,,
4155341,CHIMAERA,walmart-us,,pending,,2018-08-24 15:20:19,,,,
4155342,M & F Western,walmart-us,,pending,,2018-08-24 15:20:19,,,,
4155343,C. Wonder,walmart-us,,pending,,2018-08-24 15:20:19,,,,
4155322,Torubia,walmart-us,,pending,,2018-08-24 15:20:18,,,,
4155323,Serena Williams,walmart-us,,pending,,2018-08-24 15:20:18,,,,
4155324,GUANQIN,walmart-us,,pending,,2018-08-24 15:20:18,,,,
4155325,China Gold Coin Corp,walmart-us,,pending,,2018-08-24 15:20:18,,,,
4155326,Designer Brand,walmart-us,,pending,,2018-08-24 15:20:18,,,,
4155327,Gino Giovanni,walmart-us,,pending,,2018-08-24 15:20:18,,,,
4155328,Iguana Med,walmart-us,,pending,,2018-08-24 15:20:18,,,,
4155329,Prestige Edge,walmart-us,,pending,,2018-08-24 15:20:18,,,,
4155330,Jeteven,walmart-us,,pending,,2018-08-24 15:20:18,,,,
4155331,Heart and Hips,walmart-us,,pending,,2018-08-24 15:20:18,,,,
4155332,Monnaie de Paris,walmart-us,,pending,,2018-08-24 15:20:18,,,,
4155333,Totes Signature,walmart-us,,pending,,2018-08-24 15:20:18,,,,
4155334,Angel Ranch,walmart-us,,pending,,2018-08-24 15:20:18,,,,
4155335,Jack David,walmart-us,,pending,,2018-08-24 15:20:18,,,,
4155313,Elevenstreet,walmart-us,,pending,,2018-08-24 15:20:17,,,,
4155314,Via Pinky,walmart-us,,pending,,2018-08-24 15:20:17,,,,
4155315,Simpson Safety,walmart-us,,pending,,2018-08-24 15:20:17,,,,
4155316,15-903205000,walmart-us,,pending,,2018-08-24 15:20:17,,,,
4155317,RJ Fuzzies Sheepskin,walmart-us,,pending,,2018-08-24 15:20:17,,,,
4155318,Bobby Edwards Enterprises,walmart-us,,pending,,2018-08-24 15:20:17,,,,
4155319,Three for Twelve,walmart-us,,pending,,2018-08-24 15:20:17,,,,
4155320,Fast Asleep,walmart-us,,pending,,2018-08-24 15:20:17,,,,
4155321,Elegant Collection,walmart-us,,pending,,2018-08-24 15:20:17,,,,
4155307,Leader Accessories,walmart-us,,pending,,2018-08-24 15:20:16,,,,
4155308,USAMM,walmart-us,,pending,,2018-08-24 15:20:16,,,,
4155309,Freeze Juniors,walmart-us,,pending,,2018-08-24 15:20:16,,,,
4155310,Pixie Dust,walmart-us,,pending,,2018-08-24 15:20:16,,,,
4155311,Mystiq,walmart-us,,pending,,2018-08-24 15:20:16,,,,
4155312,Life Is Crap,walmart-us,,pending,,2018-08-24 15:20:16,,,,
4155299,Jonathan Corey,walmart-us,,pending,,2018-08-24 15:20:15,,,,
4155300,L'Duchen,walmart-us,,pending,,2018-08-24 15:20:15,,,,
4155301,Yang Zhou Crystal & Statement Company,walmart-us,,pending,,2018-08-24 15:20:15,,,,
4155302,Ladies First,walmart-us,,pending,,2018-08-24 15:20:15,,,,
4155303,The Pirate Dressing,walmart-us,,pending,,2018-08-24 15:20:15,,,,
4155304,Trialife,walmart-us,,pending,,2018-08-24 15:20:15,,,,
4155305,James Cavolini,walmart-us,,pending,,2018-08-24 15:20:15,,,,
4155306,Dreamer P,walmart-us,,pending,,2018-08-24 15:20:15,,,,
4155289,Sanremo Fashions,walmart-us,,pending,,2018-08-24 15:20:14,,,,
4155290,EEEKit,walmart-us,,pending,,2018-08-24 15:20:14,,,,
4155291,Umo Lorenzo,walmart-us,,pending,,2018-08-24 15:20:14,,,,
4155292,Fusion Fight Gear,walmart-us,,pending,,2018-08-24 15:20:14,,,,
4155293,SWISS CROSS,walmart-us,,pending,,2018-08-24 15:20:14,,,,
4155294,Millau,walmart-us,,pending,,2018-08-24 15:20:14,,,,
4155295,Hilary Radley,walmart-us,,pending,,2018-08-24 15:20:14,,,,
4155296,MCBOSON,walmart-us,,pending,,2018-08-24 15:20:14,,,,
4155297,Auto Gold,walmart-us,,pending,,2018-08-24 15:20:14,,,,
4155298,"Puzzled, Inc.",walmart-us,,pending,,2018-08-24 15:20:14,,,,
4155281,15VALLSZH8,walmart-us,,pending,,2018-08-24 15:20:13,,,,
4155282,Creme Bralee,walmart-us,,pending,,2018-08-24 15:20:13,,,,
4155283,Dreamgirl international,walmart-us,,pending,,2018-08-24 15:20:13,,,,
4155284,BonnieJean,walmart-us,,pending,,2018-08-24 15:20:13,,,,
4155285,EmojiMovie,walmart-us,,pending,,2018-08-24 15:20:13,,,,
4155286,Topson Downs,walmart-us,,pending,,2018-08-24 15:20:13,,,,
4155287,Happy Halloween,walmart-us,,pending,,2018-08-24 15:20:13,,,,
4155288,Aurora Plush,walmart-us,,pending,,2018-08-24 15:20:13,,,,
4155272,T.R. Preston & Co,walmart-us,,pending,,2018-08-24 15:20:12,,,,
4155273,Highgate Manor,walmart-us,,pending,,2018-08-24 15:20:12,,,,
4155274,http://pics.newbee,walmart-us,,pending,,2018-08-24 15:20:12,,,,
4155275,Gifts With Thought,walmart-us,,pending,,2018-08-24 15:20:12,,,,
4155276,Osage River,walmart-us,,pending,,2018-08-24 15:20:12,,,,
4155277,Texcyngoods,walmart-us,,pending,,2018-08-24 15:20:12,,,,
4155278,Belt Buckle,walmart-us,,pending,,2018-08-24 15:20:12,,,,
4155279,ADDURN,walmart-us,,pending,,2018-08-24 15:20:12,,,,
4155280,Under Control,walmart-us,,pending,,2018-08-24 15:20:12,,,,
4155264,Design With Vinyl,walmart-us,,pending,,2018-08-24 15:20:11,,,,
4155265,MAXXSEL,walmart-us,,pending,,2018-08-24 15:20:11,,,,
4155266,Lexani,walmart-us,,pending,,2018-08-24 15:20:11,,,,
4155267,BarIII,walmart-us,,pending,,2018-08-24 15:20:11,,,,
4155268,Bslingerie,walmart-us,,pending,,2018-08-24 15:20:11,,,,
4155269,AMZSE,walmart-us,,pending,,2018-08-24 15:20:11,,,,
4155270,Scottsdale Mint,walmart-us,,pending,,2018-08-24 15:20:11,,,,
4155271,Coco-Limon,walmart-us,,pending,,2018-08-24 15:20:11,,,,
4155254,uooja,walmart-us,,pending,,2018-08-24 15:20:10,,,,
4155255,GENIUS PRODUCTS INC,walmart-us,,pending,,2018-08-24 15:20:10,,,,
4155256,Bodyhush,walmart-us,,pending,,2018-08-24 15:20:10,,,,
4155257,Caseco,walmart-us,,pending,,2018-08-24 15:20:10,,,,
4155258,Speed Limit 98,walmart-us,,pending,,2018-08-24 15:20:10,,,,
4155259,Revco Industries,walmart-us,,pending,,2018-08-24 15:20:10,,,,
4155260,Rosio,walmart-us,,pending,,2018-08-24 15:20:10,,,,
4155261,Red House,walmart-us,,pending,,2018-08-24 15:20:10,,,,
4155262,Jet Gear,walmart-us,,pending,,2018-08-24 15:20:10,,,,
4155263,2Bamboo,walmart-us,,pending,,2018-08-24 15:20:10,,,,
4155245,REDLEDGE,walmart-us,,pending,,2018-08-24 15:20:09,,,,
4155246,BALTOG,walmart-us,,pending,,2018-08-24 15:20:09,,,,
4155247,The Knot Jewelry,walmart-us,,pending,,2018-08-24 15:20:09,,,,
4155248,MAXY TRADING CORP,walmart-us,,pending,,2018-08-24 15:20:09,,,,
4155249,Concord Industries,walmart-us,,pending,,2018-08-24 15:20:09,,,,
4155250,Lesa Michele,walmart-us,,pending,,2018-08-24 15:20:09,,,,
4155251,Yacht&Smith,walmart-us,,pending,,2018-08-24 15:20:09,,,,
4155252,HAL RUBENSTEIN,walmart-us,,pending,,2018-08-24 15:20:09,,,,
4155253,barbra lingerie,walmart-us,,pending,,2018-08-24 15:20:09,,,,
4155237,Pure Soft,walmart-us,,pending,,2018-08-24 15:20:08,,,,
4155238,TGI Kids,walmart-us,,pending,,2018-08-24 15:20:08,,,,
4155239,Sweet Romero Active,walmart-us,,pending,,2018-08-24 15:20:08,,,,
4155240,Signature Products,walmart-us,,pending,,2018-08-24 15:20:08,,,,
4155241,Truly Inspired,walmart-us,,pending,,2018-08-24 15:20:08,,,,
4155242,Fayfaire,walmart-us,,pending,,2018-08-24 15:20:08,,,,
4155243,FAIRY COUPLE,walmart-us,,pending,,2018-08-24 15:20:08,,,,
4155244,topcobe,walmart-us,,pending,,2018-08-24 15:20:08,,,,
4155231,DAYUE,walmart-us,,pending,,2018-08-24 15:20:07,,,,
4155232,ClothingAndBeyond,walmart-us,,pending,,2018-08-24 15:20:07,,,,
4155233,Mosunx®,walmart-us,,pending,,2018-08-24 15:20:07,,,,
4155234,Alpha Beta Clothing,walmart-us,,pending,,2018-08-24 15:20:07,,,,
4155235,Kayden K,walmart-us,,pending,,2018-08-24 15:20:07,,,,
4155236,COMEMALL,walmart-us,,pending,,2018-08-24 15:20:07,,,,
4155226,ZilverZoom,walmart-us,,pending,,2018-08-24 15:20:06,,,,
4155227,Kacakid,walmart-us,,pending,,2018-08-24 15:20:06,,,,
4155228,1244398,walmart-us,,pending,,2018-08-24 15:20:06,,,,
4155229,AERUSI,walmart-us,,pending,,2018-08-24 15:20:06,,,,
4155230,Siluet,walmart-us,,pending,,2018-08-24 15:20:06,,,,
4155223,Ferro Aldo,walmart-us,,pending,,2018-08-24 15:20:05,,,,
4155224,Elizabeth McKay,walmart-us,,pending,,2018-08-24 15:20:05,,,,
4155225,SilverRush Style,walmart-us,,pending,,2018-08-24 15:20:05,,,,
4155222,RELEX,walmart-us,,pending,,2018-08-24 15:20:00,,,,
4155214,WILLOW & WIND,walmart-us,,pending,,2018-08-24 15:19:59,,,,
4155215,123t,walmart-us,,pending,,2018-08-24 15:19:59,,,,
4155216,Parish Nation,walmart-us,,pending,,2018-08-24 15:19:59,,,,
4155217,OppoSuits USA Inc.,walmart-us,,pending,,2018-08-24 15:19:59,,,,
4155218,School Rider,walmart-us,,pending,,2018-08-24 15:19:59,,,,
4155219,Gun Tote'n Mama,walmart-us,,pending,,2018-08-24 15:19:59,,,,
4155220,Big Feet Pajamas,walmart-us,,pending,,2018-08-24 15:19:59,,,,
4155221,Tickled Pink,walmart-us,,pending,,2018-08-24 15:19:59,,,,
4155204,iClover,walmart-us,,pending,,2018-08-24 15:19:58,,,,
4155205,PollyEsther,walmart-us,,pending,,2018-08-24 15:19:58,,,,
4155206,Sanfoni,walmart-us,,pending,,2018-08-24 15:19:58,,,,
4155207,iGO,walmart-us,,pending,,2018-08-24 15:19:58,,,,
4155208,Hynes Victory,walmart-us,,pending,,2018-08-24 15:19:58,,,,
4155209,Chrissie By Tail,walmart-us,,pending,,2018-08-24 15:19:58,,,,
4155210,Funny Fashion USA,walmart-us,,pending,,2018-08-24 15:19:58,,,,
4155211,Angelica,walmart-us,,pending,,2018-08-24 15:19:58,,,,
4155212,Private Mint,walmart-us,,pending,,2018-08-24 15:19:58,,,,
4155213,Anydaze,walmart-us,,pending,,2018-08-24 15:19:58,,,,
4155194,B O P J,walmart-us,,pending,,2018-08-24 15:19:57,,,,
4155195,Aeorosoles,walmart-us,,pending,,2018-08-24 15:19:57,,,,
4155196,Blue Pointe,walmart-us,,pending,,2018-08-24 15:19:57,,,,
4155197,Retreez,walmart-us,,pending,,2018-08-24 15:19:57,,,,
4155198,Lowla,walmart-us,,pending,,2018-08-24 15:19:57,,,,
4155199,The Wizard of Oz,walmart-us,,valid,,2018-08-24 15:19:57,2018-09-24 08:40:36,,,
4155200,NYC Tough Boot Company,walmart-us,,pending,,2018-08-24 15:19:57,,,,
4155201,Bunny n Bloom,walmart-us,,pending,,2018-08-24 15:19:57,,,,
4155202,ROBESBON,walmart-us,,pending,,2018-08-24 15:19:57,,,,
4155203,ejools,walmart-us,,pending,,2018-08-24 15:19:57,,,,
4155184,In Fashion Kids,walmart-us,,pending,,2018-08-24 15:19:56,,,,
4155185,InMocean,walmart-us,,pending,,2018-08-24 15:19:56,,,,
4155186,Cinch Apparel,walmart-us,,pending,,2018-08-24 15:19:56,,,,
4155187,AVIANA,walmart-us,,pending,,2018-08-24 15:19:56,,,,
4155188,green bay packers,walmart-us,,pending,,2018-08-24 15:19:56,,,,
4155189,FAPPAC,walmart-us,,pending,,2018-08-24 15:19:56,,,,
4155190,5ive Star Gear,walmart-us,,pending,,2018-08-24 15:19:56,,,,
4155191,High Secret,walmart-us,,pending,,2018-08-24 15:19:56,,,,
4155192,Mato & Hash®,walmart-us,,pending,,2018-08-24 15:19:56,,,,
4155193,Arus,walmart-us,,pending,,2018-08-24 15:19:56,,,,
4155179,Finejewelers Collection,walmart-us,,pending,,2018-08-24 15:19:55,,,,
4155180,JoyWorks,walmart-us,,pending,,2018-08-24 15:19:55,,,,
4155181,Altama,walmart-us,,pending,,2018-08-24 15:19:55,,,,
4155182,Generic Belt Buckles,walmart-us,,pending,,2018-08-24 15:19:55,,,,
4155183,S. Square,walmart-us,,pending,,2018-08-24 15:19:55,,,,
4155177,Jay-Aimee Designs,walmart-us,,pending,,2018-08-24 15:19:54,,,,
4155178,Peaches N Cream,walmart-us,,pending,,2018-08-24 15:19:54,,,,
4155170,Good Life,walmart-us,,pending,,2018-08-24 15:19:53,,,,
4155171,Barniewa,walmart-us,,pending,,2018-08-24 15:19:53,,,,
4155172,Joseph Dann,walmart-us,,pending,,2018-08-24 15:19:53,,,,
4155173,Mireval,walmart-us,,pending,,2018-08-24 15:19:53,,,,
4155174,Tree Buddees,walmart-us,,pending,,2018-08-24 15:19:53,,,,
4155175,The Holiday Aisle,walmart-us,,pending,,2018-08-24 15:19:53,,,,
4155176,TOLD Clothing,walmart-us,,pending,,2018-08-24 15:19:53,,,,
4155162,Dreamgirl Interntional,walmart-us,,pending,,2018-08-24 15:19:52,,,,
4155163,Best Winter Hats,walmart-us,,pending,,2018-08-24 15:19:52,,,,
4155164,1438027,walmart-us,,pending,,2018-08-24 15:19:52,,,,
4155165,Cowgirl Trendy,walmart-us,,pending,,2018-08-24 15:19:52,,,,
4155166,LIGAO,walmart-us,,pending,,2018-08-24 15:19:52,,,,
4155167,XERA,walmart-us,,pending,,2018-08-24 15:19:52,,,,
4155168,KEN AG INC,walmart-us,,pending,,2018-08-24 15:19:52,,,,
4155169,EEJ Collections,walmart-us,,pending,,2018-08-24 15:19:52,,,,
4155157,Mezzan Ne,walmart-us,,pending,,2018-08-24 15:19:51,,,,
4155158,What's New,walmart-us,,pending,,2018-08-24 15:19:51,,,,
4155159,The Devil Is A Parttimer,walmart-us,,pending,,2018-08-24 15:19:51,,,,
4155160,Lacey Wigs,walmart-us,,pending,,2018-08-24 15:19:51,,,,
4155161,April Girl,walmart-us,,pending,,2018-08-24 15:19:51,,,,
4155149,AMERICAN STEEL,walmart-us,,pending,,2018-08-24 15:19:50,,,,
4155150,Northcrest,walmart-us,,pending,,2018-08-24 15:19:50,,,,
4155151,TS35,walmart-us,,pending,,2018-08-24 15:19:50,,,,
4155152,Academy,walmart-us,,pending,,2018-08-24 15:19:50,,,,
4155153,Rifle/Kaynee,walmart-us,,pending,,2018-08-24 15:19:50,,,,
